date,meantemp,humidity,month,season
2014-04-23,29.125,37.0,4,Summer
2014-04-24,29.375,35.875,4,Summer
2014-04-25,30.625,34.375,4,Summer
2014-04-26,31.5,32.0,4,Summer
2014-04-27,30.625,30.0,4,Summer
2014-04-28,31.5,27.875,4,Summer
2014-04-29,32.125,28.875,4,Summer
2014-04-30,33.25,25.5,4,Summer
2014-05-01,34.875,22.5,5,Summer
2014-05-02,34.375,24.75,5,Summer
2014-05-03,31.75,33.375,5,Summer
2014-05-04,31.875,34.375,5,Summer
2014-05-05,29.75,53.25,5,Summer
2014-05-06,29.571428571428573,51.142857142857146,5,Summer
2014-05-07,31.75,48.625,5,Summer
2014-05-08,31.375,43.0,5,Summer
2014-05-09,30.5,39.625,5,Summer
2014-05-10,30.0,37.625,5,Summer
2014-05-11,29.625,40.375,5,Summer
2014-05-12,28.0,53.375,5,Summer
2014-05-13,25.25,65.75,5,Summer
2014-05-14,26.875,55.25,5,Summer
2014-05-15,29.5,39.875,5,Summer
2014-05-16,31.125,40.25,5,Summer
2014-05-17,29.875,47.625,5,Summer
2014-05-18,31.5,35.375,5,Summer
2014-05-19,32.375,29.5,5,Summer
2014-05-20,31.125,34.0,5,Summer
2014-05-21,33.0,32.5,5,Summer
2014-05-22,33.25,33.375,5,Summer
2014-05-23,34.625,32.75,5,Summer
2014-05-24,31.5,50.5,5,Summer
2014-05-25,31.5,43.25,5,Summer
2014-05-26,30.125,54.125,5,Summer
2014-05-27,31.875,49.75,5,Summer
2014-05-28,33.625,44.5,5,Summer
2014-05-29,35.25,40.125,5,Summer
2014-05-30,33.125,44.5,5,Summer
2014-05-31,34.625,39.0,5,Summer
2014-06-01,32.75,34.25,6,Monsoon
2014-06-02,32.75,41.375,6,Monsoon
2014-06-03,34.875,33.625,6,Monsoon
2014-06-04,35.25,33.125,6,Monsoon
2014-06-05,36.875,26.875,6,Monsoon
2014-06-06,37.5,27.625,6,Monsoon
2014-06-07,38.5,22.75,6,Monsoon
2014-06-08,37.625,26.25,6,Monsoon
2014-06-09,37.875,32.125,6,Monsoon
2014-06-10,37.25,20.875,6,Monsoon
2014-06-11,37.625,23.125,6,Monsoon
2014-06-12,32.875,39.25,6,Monsoon
2014-06-13,30.25,55.125,6,Monsoon
2014-06-14,30.5,66.875,6,Monsoon
2014-06-15,33.875,52.0,6,Monsoon
2014-06-16,36.375,41.375,6,Monsoon
2014-06-17,36.875,42.125,6,Monsoon
2014-06-18,33.875,58.0,6,Monsoon
2014-06-19,35.75,47.875,6,Monsoon
2014-06-20,38.0,36.125,6,Monsoon
2014-06-21,36.875,40.125,6,Monsoon
2014-06-22,34.5,46.75,6,Monsoon
2014-06-23,32.125,49.75,6,Monsoon
2014-06-24,33.0,46.25,6,Monsoon
2014-06-25,32.25,53.25,6,Monsoon
2014-06-26,32.5,60.375,6,Monsoon
2014-06-27,34.75,48.5,6,Monsoon
2014-06-28,34.875,49.0,6,Monsoon
2014-06-29,33.0,57.75,6,Monsoon
2014-06-30,32.0,67.75,6,Monsoon
2014-07-01,31.375,65.125,7,Monsoon
2014-07-02,29.5,71.375,7,Monsoon
2014-07-03,28.875,75.125,7,Monsoon
2014-07-04,31.38888888888889,69.0,7,Monsoon
2014-07-05,34.705882352941174,52.05882352941177,7,Monsoon
2014-07-06,30.625,61.125,7,Monsoon
2014-07-07,34.0,48.75,7,Monsoon
2014-07-08,35.0,39.5,7,Monsoon
2014-07-09,36.0,37.125,7,Monsoon
2014-07-10,36.125,38.75,7,Monsoon
2014-07-11,36.625,38.625,7,Monsoon
2014-07-12,35.875,51.375,7,Monsoon
2014-07-13,31.625,69.75,7,Monsoon
2014-07-14,32.375,67.875,7,Monsoon
2014-07-15,33.125,62.625,7,Monsoon
2014-07-16,32.625,63.0,7,Monsoon
2014-07-17,30.75,74.25,7,Monsoon
2014-07-18,27.25,83.875,7,Monsoon
2014-07-19,29.875,71.0,7,Monsoon
